ts,trade_id,token_id,outcome,buyer_address,seller_address,side,price,size,notional
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.92,1.08695,0.9999940000000002
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,50.0,48.5
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.98,5.102,4.999960000000001
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,70.0,67.89999999999999
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.98,5.0,4.9
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.98,20.40815,19.999986999999997
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,100.0,97.0
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.98,10.20405,9.999969
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,10.0,9.7
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.969999974903728,17.134019,16.619998
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.9699999885690229,30.618555,29.699998
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,30.0,29.099999999999998
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.9699999998059999,103.092766,99.999983
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,5.0,4.85
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,13.567,13.15999
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.04,25.0,1.0
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.9699999330699912,10.309277,9.999998
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.9699999330699912,10.309277,9.999998
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,5.32,5.1604
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,10.0,9.7
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,sell,0.03,15.0,0.44999999999999996
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.97,3.0309,2.9399729999999997
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,sell,0.97,5.0,4.85
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.029999971199998848,33.333332,0.999999
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,buy,0.04,25.0,1.0
1970-01-01 00:00:01.774280393+00:00,,,UNKNOWN,,,sell,0.96,5.0,4.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,70.0,69.3
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,9.02,8.839599999999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,1.0101,0.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,2.0,1.98
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,52.19,51.1462
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,7.88,7.8012
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.02,283.45,5.669
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,70.0,69.3
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,91.6464,90.729936
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,1.0101,0.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,8.0,7.92
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,100.0,99.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,69.99,69.2901
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,100.0,99.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.97,1.24,1.2027999999999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,5.98,5.8604
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.02999999711999999,333.333332,9.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,25.2525,24.999975000000003
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9799999621066631,15.306121,14.999998
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.20405,9.999969
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9799991571990392,1.020407,0.999998
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9799999860293491,24.336733,23.849998
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,100.0,98.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.029999971199998848,33.333332,0.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,35.71425,34.999964999999996
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.1,9.898
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,59.3838,58.789962
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,1.46935,1.4399629999999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,69.99,69.2901
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,5.0,4.9
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,12.0,11.879999999999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,50.505,49.999950000000005
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,8.24,8.0752
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,27.51,27.2349
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,1.0101,0.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.01,7.0,0.07
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,20.0,19.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,50.0,49.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.0,9.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,31.4444,31.129956
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,54.02,52.9396
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,70.0,68.6
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,9.0,8.82
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,70.0,68.6
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,50.0,49.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,70.0,68.6
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.04,25.0,1.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.94,14.64,13.7616
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.102,4.999960000000001
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.0,9.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,25.5102,24.999996
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.1,4.997999999999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.0,4.9
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,70.0,68.6
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.0,4.9
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,70.0,68.6
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.0,9.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9799999607999937,10.20408,9.999998
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,50.0,49.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.0,4.9
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,5.95915,5.839967
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.029999994299999944,166.666665,4.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9799999607999937,10.20408,9.999998
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.9728571428571429,70.0,68.1
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,1.0204,0.999992
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,111.1111,109.999989
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,10.0,9.8
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,100.0,98.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,5.98,5.8604
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,1.0101,0.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,3.06,2.9988
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,21.42855,20.999979
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.99,70.0,69.3
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.98,5.97,5.8506
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,51.02,49.9996
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.98,13.42855,13.159979
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,buy,0.039866344856331934,2508.381427,99.999999
1970-01-01 00:00:01.774280395+00:00,,,UNKNOWN,,,sell,0.93,13.3,12.369000000000002
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,2.0,1.98
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,25.2525,24.999975000000003
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,3.7878,3.7499219999999998
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,316.4444,313.27995599999997
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,72.7676,72.039924
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,12.0,11.879999999999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,2.7777,2.749923
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,18.94,18.5612
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,2.0,1.98
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,2.0606,2.039994
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,67.77,67.0923
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,100.0,99.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,25.25,24.9975
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,30.303,29.99997
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,150.0,3.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,7.2727,7.199973
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,49.99,49.4901
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,2646.8282,2620.359918
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,80.5,1.61
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.97,5.1,4.946999999999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,9.59,9.3982
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,3.7676,3.729924
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.030204250621032293,253.61,7.660100000000001
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,30.0,0.6
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,44.0,43.56
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,143.5,2.87
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,54.0,1.08
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,39.75,38.955
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.05,4.999499999999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.05,4.999499999999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,50.0,1.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,20.202,19.99998
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,279.606,276.80994
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,14.53,14.2394
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,6.0606,5.999994
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,147.0,145.53
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,500.0,495.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,20.0,19.8
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.1,9.998999999999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,26.14,25.6172
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,60.7676,60.159924000000004
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.1,5.0489999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,6.0,5.9399999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.0,9.9
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,271.3737,268.659963
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,20.13,19.9287
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,12.81,12.6819
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0505,4.999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,52.27,51.2246
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,150.0,148.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,20.202,19.99998
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,14.85,14.7015
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,400.0,396.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,500.0,10.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,50.0,49.5
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.09,5.0390999999999995
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,404.0,399.96
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,25.0,24.75
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.0,9.9
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.101,9.99999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,10.0,9.9
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,5.48,5.3704
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,300.0,297.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,70.0,69.3
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,199.3232,197.329968
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,5.0,4.95
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,56.0,1.12
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,60.606,59.99994
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,60.0,59.4
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.02,500.0,10.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,604.07,598.0293
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,20.0,19.8
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,25.2525,24.999975000000003
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,sell,0.98,2.95,2.891
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,200.0,198.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,1200.0,1188.0
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,101.0101,99.99999899999999
1970-01-01 00:00:01.774280397+00:00,,,UNKNOWN,,,buy,0.99,3.0,2.9699999999999998
