ts,token_id,outcome,price
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.97
1970-01-01 00:00:01.774280397+00:00,,Up,0.98
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.030204250621032293
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.98
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Down,0.02
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.98
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.98
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
1970-01-01 00:00:01.774280397+00:00,,Up,0.99
