bucket,outcome,mid_price,log_return,realized_volatility_rolling,annualized_volatility_rolling
2026-03-26 16:06:15+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:15+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:20+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:20+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:25+00:00,NO,0.8999995949997772,0.0,0.002057168931616496,5.166402740796199
2026-03-26 16:06:25+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:30+00:00,NO,0.8999995949997772,0.0,0.0014424643893141082,3.6226251815874764
2026-03-26 16:06:30+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:35+00:00,NO,0.8999995949997772,0.0,0.0014424643893141082,3.6226251815874764
2026-03-26 16:06:35+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:40+00:00,NO,0.8999995949997772,0.0,0.0014424643893141082,3.6226251815874764
2026-03-26 16:06:40+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:45+00:00,NO,0.8999995949997772,0.0,0.0014424643893141082,3.6226251815874764
2026-03-26 16:06:45+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:50+00:00,NO,0.8999999979877776,4.477645461492541e-07,0.0014424634107444785,3.6226227239940627
2026-03-26 16:06:50+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:06:55+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:06:55+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:00+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:00+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:05+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:05+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:10+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:10+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:15+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:15+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:20+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:20+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:25+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:25+00:00,YES,0.1,0.0,0.010924476255214638,27.43588200233702
2026-03-26 16:07:30+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:30+00:00,YES,0.1,0.0,0.0,0.0
2026-03-26 16:07:35+00:00,NO,0.8999999979877776,0.0,0.0014424634107444785,3.6226227239940627
2026-03-26 16:07:35+00:00,YES,0.1,0.0,0.0,0.0
2026-03-26 16:07:40+00:00,NO,0.89,-0.011173298362322573,0.0020571687266337847,5.166402225999759
2026-03-26 16:07:40+00:00,YES,0.1,0.0,0.0,0.0
2026-03-26 16:07:45+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:07:45+00:00,YES,0.1,0.0,0.0,0.0
2026-03-26 16:07:50+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:07:50+00:00,YES,0.1099999684666652,0.0953098931376033,0.012304454295024891,30.90157809444744
2026-03-26 16:07:55+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:07:55+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:00+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:08:00+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:05+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:08:05+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:10+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:08:10+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:15+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:08:15+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:20+00:00,NO,0.89,0.0,0.0020571687266337847,5.166402225999759
2026-03-26 16:08:20+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:25+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:25+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:30+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:30+00:00,YES,0.1099999684666652,0.0,0.012304454295024891,30.90157809444744
2026-03-26 16:08:35+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:35+00:00,YES,0.1,-0.0953098931376033,0.01754797369141585,44.07022582414323
2026-03-26 16:08:40+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:40+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:08:45+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:45+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:08:50+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:50+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:08:55+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:08:55+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:00+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:00+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:05+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:05+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:10+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:10+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:15+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:15+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:20+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:20+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:25+00:00,NO,0.89,0.0,0.0014424666716712743,3.6226309135310895
2026-03-26 16:09:25+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:30+00:00,NO,0.9,0.011173300598125227,0.0020571711814982956,5.166408391180723
2026-03-26 16:09:30+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:35+00:00,NO,0.9,0.0,0.0020571711814982956,5.166408391180723
2026-03-26 16:09:35+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:40+00:00,NO,0.9,0.0,0.0020571711814982956,5.166408391180723
2026-03-26 16:09:40+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:45+00:00,NO,0.9,0.0,0.0020571711814982956,5.166408391180723
2026-03-26 16:09:45+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
2026-03-26 16:09:50+00:00,NO,0.9,0.0,0.0020571711814982956,5.166408391180723
2026-03-26 16:09:50+00:00,YES,0.1,0.0,0.01754797369141585,44.07022582414323
